1800,4.42E+08,Virginia College-Jackson                                              ,Virginia College at Jackson                                           ,5841 Ridgewood Road                                                       ,JACKSON             ,MS,39211,6,"Private for-profit, 2-year          ",51,325,376,B ,0,0,0,0,0,0,3,1,1,0,0,0
1804,4.69E+08,Beauty Schools of America                                             ,Beauty Schools of America                                             ,1011 5th Street                                                           ,Miami Beach         ,FL,3.31E+08,9,"Private for-profit, less-than 2-year",71,309,380,A ,0,0,0,0,0,0,1,0,0,0,2,0
1805,4.38E+08,Florida College of Natural Health-Maitland                            ,Orlando Campus                                                        ,2600 Lake Lucien Drive     Suite # 140                                    ,Maitland            ,FL,32751,6,"Private for-profit, 2-year          ",48,332,380,A ,0,0,0,0,0,0,0,0,0,0,0,0
1806,4.20E+08,ITT Technical Institute-Getzville                                     ,Main Campus                                                           ,2295 MILLERSPORT HWY                                                      ,GETZVILLE           ,NY,14068,6,"Private for-profit, 2-year          ",303,78,381,A ,0,0,0,0,0,0,0,0,0,0,0,0
1808,4.59E+08,Kaplan College-Charlotte                                              ,Main Campus                                                           ,6070 East Independence Blvd                                               ,Charlotte           ,NC,28212,6,"Private for-profit, 2-year          ",23,359,382,A ,0,0,0,0,0,0,0,0,0,0,0,0
1809,2.13E+08,Lansdale School of Business                                           ,Main Campus                                                           ,290 WISSAHICKON AVE                                                       ,NORTH WALES         ,PA,1.95E+08,6,"Private for-profit, 2-year          ",87,295,382,A ,0,0,0,0,0,0,0,0,0,0,0,0
1810,1.94E+08,New York College of Podiatric Medicine                                ,Main Campus                                                           ,53 East 124th Street                                                      ,NEW YORK            ,NY,1.00E+08,2,"Private nonprofit, 4-year or above  ",206,176,382,A ,0,0,0,0,0,0,0,0,0,0,0,0
1811,1.91E+08,CUNY School of Law at Queens College                                  ,Main Campus                                                           ,TWO COURT SQUARE                                                          ,LONG ISLAND CITY    ,NY,1.11E+08,1,"Public, 4-year or above             ",151,232,383,A ,0,0,0,0,0,0,0,0,0,0,0,0
1812,3.67E+08,Everest College-Aurora                                                ,Everest College                                                       ,"14280 E. Jewell Avenue, Suite 100                                         ",AURORA              ,CO,80012,6,"Private for-profit, 2-year          ",80,303,383,A ,0,0,0,0,0,0,2,0,0,0,0,0
1816,1.30E+08,Holy Apostles College and Seminary                                    ,Main Campus                                                           ,33 PROSPECT HILL RD                                                       ,CROMWELL            ,CT,6.42E+07,2,"Private nonprofit, 4-year or above  ",269,116,385,A ,0,0,0,0,0,0,0,0,0,0,0,0
1817,2.14E+08,Vet Tech Institute                                                    ,Main Campus                                                           ,125 SEVENTH ST                                                            ,PITTSBURGH          ,PA,1.52E+08,6,"Private for-profit, 2-year          ",19,366,385,A ,0,0,0,0,0,0,0,0,0,0,0,0
1818,4.57E+08,Immokalee Technical Center                                            ,Main Campus                                                           ,508 N 9th St                                                              ,Immokalee           ,FL,34142,4,"Public, 2-year                      ",166,220,386,A ,0,0,0,0,0,0,1,0,0,0,0,0
1820,4.41E+08,Lincoln Technical Institute-Lowell                                    ,Branch Campus                                                         ,211 PLAIN ST                                                              ,LOWELL              ,MA,1852,9,"Private for-profit, less-than 2-year",87,301,388,A ,0,0,0,0,0,0,3,0,0,0,0,0
1824,4.30E+08,ITT Technical Institute-Strongsville                                  ,Main Campus                                                           ,14955 SPRAGUE RD                                                          ,STRONGSVILLE        ,OH,44136,3,"Private for-profit, 4-year or above ",249,142,391,A ,0,0,0,0,0,0,1,0,0,0,0,0
1826,4.45E+08,North-West College-Riverside                                          ,North-West College-Riverside                                          ,10020 INDIANA ST                                                          ,RIVERSIDE           ,CA,92503,9,"Private for-profit, less-than 2-year",71,321,392,A ,0,0,0,0,0,0,0,1,0,0,1,1
1827,4.08E+08,Warren County Career Center                                           ,Main Campus                                                           ,3525 North State Route 48                                                 ,LEBANON             ,OH,4.50E+08,4,"Public, 2-year                      ",260,132,392,A-,0,0,0,0,0,0,0,0,1,0,5,0
1828,4.75E+08,San Joaquin Valley College-Temecula                                   ,Main Campus                                                           ,27270 Madison Ave Ste 103                                                 ,Temecula            ,CA,92590,6,"Private for-profit, 2-year          ",101,292,393,A ,0,0,0,0,0,0,0,0,0,0,0,0
1829,4.47E+08,Career Technical College-Shreveport                                   ,Shreveport Campus                                                     ,1227 Shreveport-Barksdale Hwy                                             ,Shreveport          ,LA,71105,6,"Private for-profit, 2-year          ",50,345,395,B+,0,0,0,0,0,0,0,0,0,0,1,0
1830,1.95E+08,Davis College                                                         ,Davis College                                                         ,400 Riverside Dr.                                                         ,Johnson City        ,NY,1.38E+08,2,"Private nonprofit, 4-year or above  ",211,184,395,A ,0,0,0,0,0,0,0,0,0,0,0,0
1831,1.92E+08,Helene Fuld College of Nursing                                        ,Main Campus                                                           ,24 East 120th Street                                                      ,New York            ,NY,10035,2,"Private nonprofit, 4-year or above  ",52,344,396,A ,0,0,0,0,0,0,0,0,0,0,0,0
1832,3.64E+08,Madison Media Institute                                               ,Madison Campus                                                        ,2702 Agriculture Drive                                                    ,MADISON             ,WI,53718,3,"Private for-profit, 4-year or above ",333,63,396,A ,0,0,0,0,0,0,0,0,0,0,0,0
1833,2.49E+08,National American University-Albuquerque                              ,NAU-Albuquerque                                                       ,"4775 INDIAN SCHOOL ROAD NE, SUITE 200                                     ",ALBUQUERQUE         ,NM,8.71E+08,3,"Private for-profit, 4-year or above ",101,296,397,A ,0,0,0,0,0,0,0,0,0,0,0,0
1834,4.20E+08,Northeast Technology Center-Afton                                     ,NORTHEAST TECHNOLOGY CENTER - AFTON CAMPUS                            ,19901 S Hwy 69                                                            ,AFTON               ,OK,74331,7,"Public, less-than 2-year            ",224,173,397,A ,0,0,0,0,0,0,0,0,0,0,0,0
1837,1.51E+08,International Business College-Indianapolis                           ,International Business College                                        ,7205 SHADELAND STATION                                                    ,INDIANAPOLIS        ,IN,46256,6,"Private for-profit, 2-year          ",81,318,399,A ,0,0,1,0,0,0,0,0,0,0,0,0
1838,1.23E+08,San Francisco Conservatory of Music                                   ,SF Conservatory of Music                                              ,50 Oak Street                                                             ,SAN FRANCISCO       ,CA,94102,2,"Private nonprofit, 4-year or above  ",185,214,399,A ,0,0,0,0,0,0,1,0,0,0,0,0
1842,1.15E+08,Five Branches University                                              ,Santa Cruz Campus                                                     ,200 7TH Avenue                                                            ,SANTA CRUZ          ,CA,95062,3,"Private for-profit, 4-year or above ",126,276,402,A ,0,0,0,0,0,0,4,1,0,0,0,0
1843,4.48E+08,ITT Technical Institute-Swartz Creek                                  ,Main Campus                                                           ,6359 Miller RD                                                            ,Swartz Creek        ,MI,48473,3,"Private for-profit, 4-year or above ",316,86,402,A ,0,0,0,0,0,0,0,0,0,0,0,0
1844,4.75E+08,Milan Institute-Las Vegas                                             ,Milan Institute                                                       ,710 South Tonopah                                                         ,Las Vegas           ,NV,8.91E+08,9,"Private for-profit, less-than 2-year",68,334,402,A ,0,0,0,0,0,0,1,0,0,0,0,0
1846,1.80E+08,Fort Peck Community College                                           ,Fort Peck Community College                                           ,PO BOX 398                                                                ,POPLAR              ,MT,5.93E+08,4,"Public, 2-year                      ",147,258,405,A ,0,0,0,0,0,0,0,0,0,0,0,0
1847,3.76E+08,YTI Career Institute-Altoona                                          ,YTI Career Institute- Altoona                                         ,2900 FAIRWAY DR                                                           ,ALTOONA             ,PA,16602,6,"Private for-profit, 2-year          ",102,303,405,A ,0,0,0,0,0,0,0,0,0,0,0,0
1848,1.43E+08,American Academy of Art                                               ,Main Campus                                                           ,332 S MICHIGAN AVE                                                        ,CHICAGO             ,IL,6.06E+08,3,"Private for-profit, 4-year or above ",190,216,406,A ,0,0,0,0,0,0,0,0,0,0,0,0
1849,4.80E+08,Everest College-Kansas City                                           ,Main Campus                                                           ,1740 W 92nd St                                                            ,Kansas City         ,MO,64114,9,"Private for-profit, less-than 2-year",54,352,406,A ,0,0,0,0,0,0,0,0,0,0,0,0
1850,4.38E+08,Everest Institute-Jonesboro                                           ,Branch                                                                ,6431 TARA BLVD                                                            ,JONESBORO           ,GA,3.02E+08,9,"Private for-profit, less-than 2-year",63,343,406,A ,0,0,0,0,0,0,0,0,0,0,0,0
1851,1.51E+08,International Business College-Fort Wayne                             ,INTERNATIONAL BUSINESS COLLEGE                                        ,5699 COVENTRY LANE                                                        ,FT WAYNE            ,IN,4.68E+08,3,"Private for-profit, 4-year or above ",95,311,406,A ,0,0,0,0,0,0,0,0,0,0,0,0
1853,4.19E+08,Lancaster County Career and Technology Center                         ,Main Campus                                                           ,1730 HANS HERR DR                                                         ,WILLOW STREET       ,PA,1.76E+08,4,"Public, 2-year                      ",99,308,407,C ,0,0,0,0,0,5,0,0,0,0,3,0
1854,2.04E+08,Miami Valley Career Technology Center                                 ,Miami Valley Career Technology Center                                 ,6800 Hoke Rd                                                              ,Clayton             ,OH,4.53E+08,7,"Public, less-than 2-year            ",168,239,407,A ,0,0,0,0,0,0,0,0,0,0,0,0
1856,2.33E+08,Bon Secours Memorial College of Nursing                               ,Main Campus                                                           ,8550 Magellan Parkway #1100                                               ,Richmond            ,VA,2.32E+08,2,"Private nonprofit, 4-year or above  ",26,382,408,A ,0,0,0,0,0,0,0,0,0,0,0,0
1857,4.49E+08,ITT Technical Institute-Oklahoma City                                 ,Main Campus                                                           ,"50 Penn Place Office Tower, 1900 NW Expressway St.-Ste 305                ",Oklahoma City       ,OK,73118,3,"Private for-profit, 4-year or above ",217,191,408,A ,0,0,0,0,0,0,0,0,0,0,0,0
1858,1.79E+08,Research College of Nursing                                           ,Main Campus                                                           ,2525 East Meyer Blvd.                                                     ,KANSAS CITY         ,MO,6.41E+08,3,"Private for-profit, 4-year or above ",31,377,408,D-,0,0,1,0,0,0,1,22,0,10,1,0
1859,1.05E+08,ITT Technical Institute-Tucson                                        ,Main Campus                                                           ,1455 WEST RIVER RD                                                        ,TUCSON              ,AZ,85704,3,"Private for-profit, 4-year or above ",353,56,409,A ,0,0,0,0,0,0,0,1,0,0,0,0
1860,1.62E+08,Maine College of Art                                                  ,Main Campus                                                           ,522 Congress                                                              ,PORTLAND            ,ME,4101,2,"Private nonprofit, 4-year or above  ",121,288,409,A ,0,0,0,0,0,0,0,0,0,0,0,0
1861,4.57E+08,Milan Institute-Bakersfield                                           ,Milan Institute                                                       ,2822 F St                                                                 ,Bakersfield         ,CA,93301,9,"Private for-profit, less-than 2-year",21,390,411,A ,0,0,0,0,0,0,0,0,0,0,0,0
1862,4.19E+08,Central California School                                             ,Main Campus                                                           ,3195 MCMILLAN STE F                                                       ,SAN LUIS OBISPO     ,CA,93401,6,"Private for-profit, 2-year          ",80,332,412,A ,0,0,0,0,0,0,0,0,0,0,0,0
1865,4.56E+08,ITT Technical Institute-Charlotte North                               ,Main Campus                                                           ,10926 David Taylor Drive Ste 100                                          ,Charlotte           ,NC,28262,3,"Private for-profit, 4-year or above ",304,112,416,A-,0,0,0,0,1,0,0,0,0,0,0,1
1866,4.30E+08,ITT Technical Institute-Miami                                         ,Main Campus                                                           ,7955 NW 12TH ST STE 119                                                   ,MIAMI               ,FL,33126,3,"Private for-profit, 4-year or above ",328,89,417,A ,0,0,0,0,0,0,0,0,0,0,0,0
1867,4.44E+08,Westwood College-Chicago Loop                                         ,Main Campus - CHL                                                     ,1 N STATE ST-STE 1000                                                     ,CHICAGO             ,IL,60602,3,"Private for-profit, 4-year or above ",185,232,417,A ,0,0,0,0,0,0,0,0,0,0,0,0
1868,1.02E+08,Marion Military Institute                                             ,Main Campus                                                           ,1101 Washington St.                                                       ,Marion              ,AL,36756,4,"Public, 2-year                      ",340,78,418,A-,0,0,0,0,0,0,2,0,0,0,0,0
1869,1.14E+08,Empire College School of Business                                     ,Empire College                                                        ,3035 CLEVELAND AVE                                                        ,SANTA ROSA          ,CA,9.54E+08,6,"Private for-profit, 2-year          ",88,331,419,B-,0,0,0,0,0,0,2,0,0,0,0,0
1870,4.38E+08,Brookline College-Tucson                                              ,Tucson Campus                                                         ,"5441 E. 22nd Street, Suite 125                                            ",Tucson              ,AZ,8.57E+08,3,"Private for-profit, 4-year or above ",128,292,420,B-,0,0,0,0,0,1,0,0,0,0,2,0
1873,4.45E+08,Westwood College-Northlake                                            ,Main Campus                                                           ,2309 Parklake Drive NE                                                    ,Atlanta             ,GA,30345,3,"Private for-profit, 4-year or above ",189,231,420,A ,0,0,0,0,0,0,1,0,0,0,0,0
1875,1.38E+08,Tom P Haney Technical Center                                          ,HANEY TECHNICAL CENTER                                                ,3016 HWY 77                                                               ,PANAMA CITY         ,FL,32405,4,"Public, 2-year                      ",205,216,421,B+,0,0,0,0,0,0,0,0,0,1,7,0
1877,1.88E+08,Institute of American Indian and Alaska Native Culture                ,Main Campus                                                           ,83 AVAN NU PO                                                             ,SANTA FE            ,NM,8.75E+08,1,"Public, 4-year or above             ",174,248,422,B ,0,0,0,0,0,1,0,0,0,0,0,2
1878,4.59E+08,Kaplan College-Arlington                                              ,Main Campus                                                           ,2241 South Watson Road                                                    ,Arlington           ,TX,76010,6,"Private for-profit, 2-year          ",72,350,422,A ,0,0,0,0,0,0,0,0,0,0,0,0
1879,1.80E+08,Miles Community College                                               ,Main Campus                                                           ,2715 DICKINSON                                                            ,MILES CITY          ,MT,5.93E+08,4,"Public, 2-year                      ",169,253,422,A-,0,0,1,0,0,0,0,0,0,0,3,12
1882,1.27E+08,Delta Montrose Technical College                                      ,Main Campus                                                           ,1765 US HWY 50                                                            ,DELTA               ,CO,81416,7,"Public, less-than 2-year            ",135,288,423,A ,0,0,0,0,0,0,0,0,0,0,0,0
1883,1.50E+08,Ancilla College                                                       ,Main Campus                                                           ,9601 S. Union Road                                                        ,DONALDSON           ,IN,4.65E+08,5,"Private nonprofit, 2-year           ",181,243,424,A ,0,0,0,0,0,0,3,0,0,0,0,0
1884,4.56E+08,Virginia College-Charleston                                           ,Main Campus                                                           ,6185 Rivers Avenue                                                        ,North Charleston    ,SC,29406,3,"Private for-profit, 4-year or above ",55,370,425,B ,0,0,0,0,0,0,0,0,0,0,0,0
1886,2.02E+08,Chatfield College                                                     ,St. Martin Campus                                                     ,20918 State Route 251                                                     ,St Martin           ,OH,4.51E+08,5,"Private nonprofit, 2-year           ",106,321,427,A ,0,0,0,0,0,0,0,0,0,0,0,0
1887,2.13E+08,Johnson College                                                       ,Main Campus                                                           ,3427 NORTH MAIN AVENUE                                                    ,SCRANTON            ,PA,1.85E+08,5,"Private nonprofit, 2-year           ",312,115,427,A ,0,0,0,0,0,0,0,0,0,0,0,0
1889,2.16E+08,The Restaurant School at Walnut Hill College                          ,Main Campus                                                           ,4207 WALNUT ST                                                            ,PHILADELPHIA        ,PA,19104,3,"Private for-profit, 4-year or above ",197,230,427,D ,0,0,3,0,0,5,1,0,0,0,0,0
1890,2.21E+08,Memphis College of Art                                                ,Memphis College of Art                                                ,1930 POPLAR AVE                                                           ,MEMPHIS             ,TN,3.81E+08,2,"Private nonprofit, 4-year or above  ",149,279,428,A ,0,0,0,0,0,0,1,0,0,0,0,0
1891,4.75E+08,Midwest Technical Institute-Ridgeland                                 ,Main Campus                                                           ,113 Market Ridge Drive                                                    ,Ridgeland           ,MS,3.92E+08,9,"Private for-profit, less-than 2-year",167,261,428,A ,0,0,0,0,0,0,0,0,0,0,0,0
1893,3.67E+08,ITT Technical Institute-Austin                                        ,Main Campus                                                           ,6330 HIGHWAY 290 EAST STE 150                                             ,AUSTIN              ,TX,78723,3,"Private for-profit, 4-year or above ",361,71,432,A ,0,0,0,0,0,0,0,0,0,0,0,0
1895,4.45E+08,Everest Institute-Chelsea                                             ,Everest Institute                                                     ,70 Everett Ave                                                            ,Chelsea             ,MA,2150,9,"Private for-profit, less-than 2-year",71,363,434,A ,0,0,0,0,0,0,0,0,0,0,0,0
1896,1.27E+08,Redstone College                                                      ,Main Campus                                                           ,10851 W 120TH AVE                                                         ,BROOMFIELD          ,CO,8.00E+08,6,"Private for-profit, 2-year          ",404,30,434,A ,0,0,0,0,0,0,4,1,0,0,0,0
1897,1.26E+08,The Wright Institute                                                  ,The Wright Institute                                                  ,2728 DURANT AVE                                                           ,Berkeley            ,CA,9.47E+08,2,"Private nonprofit, 4-year or above  ",111,323,434,A ,0,0,0,0,0,0,0,0,0,0,0,0
1899,3.83E+08,La Belle Beauty Academy                                               ,Main Campus                                                           ,2960 SW 8 Street                                                          ,MIAMI               ,FL,33135,9,"Private for-profit, less-than 2-year",15,420,435,A ,0,0,0,0,0,0,0,0,0,0,0,0
1901,1.44E+08,Catholic Theological Union at Chicago                                 ,Main Campus                                                           ,5401 S CORNELL AVE                                                        ,CHICAGO             ,IL,6.06E+08,2,"Private nonprofit, 4-year or above  ",246,191,437,A ,0,0,0,0,0,0,0,0,0,0,0,0
1908,4.44E+08,Miller-Motte Technical College-Chattanooga                            ,Miller-Motte Technical College                                        ,6020 Shallowford Road                                                     ,CHATTANOOGA         ,TN,37421,6,"Private for-profit, 2-year          ",52,390,442,A ,0,0,0,0,0,0,0,0,0,0,0,0
1909,1.58E+08,Brown Mackie College-Northern Kentucky                                ,Brown Mackie College - Northern Kentucky                              ,309 BUTTERMILK PKE                                                        ,FT MITCHELL         ,KY,41017,3,"Private for-profit, 4-year or above ",113,330,443,A-,0,0,0,0,0,0,0,1,0,0,0,0
1911,2.35E+08,Everest College-Renton                                                ,Evererst College Renton                                               ,"981 Powell Avenue, SW, Suite 200                                          ",Renton              ,WA,98057,9,"Private for-profit, less-than 2-year",59,385,444,A ,0,0,0,0,0,0,0,0,0,0,0,0
1912,2.36E+08,ITT Technical Institute-Seattle                                       ,Main Campus                                                           ,12720 GATEWAY DR STE 100                                                  ,SEATTLE             ,WA,98168,3,"Private for-profit, 4-year or above ",383,61,444,A ,0,0,0,0,0,0,0,0,0,0,0,0
1913,1.55E+08,Hesston College                                                       ,Main Campus                                                           ,301 South Main                                                            ,HESSTON             ,KS,6.71E+08,5,"Private nonprofit, 2-year           ",188,257,445,C+,0,0,0,0,3,2,1,1,0,0,22,1
1914,1.93E+08,Long Island Business Institute                                        ,Flushing Campus                                                       ,"136-18 39th Avenue, Fifth Floor                                           ",Flushing            ,NY,11354,6,"Private for-profit, 2-year          ",120,326,446,A ,0,0,0,0,0,0,0,0,0,0,0,0
1916,4.47E+08,International Academy of Design and Technology-Henderson              ,Sanford-Brown College - Las Vegas                                     ,2495 Village View Dr                                                      ,Henderson           ,NV,89074,3,"Private for-profit, 4-year or above ",316,131,447,B ,0,0,0,0,0,0,0,0,0,0,0,0
1917,4.11E+08,Sage College                                                          ,Main Campus                                                           ,"12125 DAY ST., BLDG. L                                                    ",MORENO VALLEY       ,CA,9.26E+08,6,"Private for-profit, 2-year          ",34,413,447,A ,0,0,0,0,0,0,0,1,0,0,0,0
1919,2.39E+08,ITT Technical Institute-Greenfield                                    ,Main Campus                                                           ,6300 W LAYTON AVE                                                         ,GREENFIELD          ,WI,53220,3,"Private for-profit, 4-year or above ",340,108,448,A ,0,0,0,0,0,0,0,0,0,0,0,0
1920,4.21E+08,Manhattan School of Computer Technology                               ,Main Campus                                                           ,931 Coney Island Avenue                                                   ,Brooklyn            ,NY,1.12E+08,8,"Private nonprofit, less-than 2-year ",149,299,448,A ,0,0,0,0,0,0,0,0,0,0,0,0
1922,4.45E+08,Westwood College-Atlanta Midtown                                      ,Westwood College                                                      ,"1100 Spring Street, N.W. - Suite 102                                      ",Atlanta             ,GA,30309,3,"Private for-profit, 4-year or above ",225,223,448,A ,0,0,0,0,0,0,0,0,0,0,0,0
1924,3.68E+08,Everest University-Lakeland                                           ,Lakeland Campus                                                       ,995 E MEMORIAL BLVD STE 110                                               ,LAKELAND            ,FL,33801,3,"Private for-profit, 4-year or above ",97,352,449,A ,0,0,0,0,0,0,0,0,0,0,0,0
1925,1.35E+08,Jones College-Jacksonville                                            ,West Campus                                                           ,1195 Edgewood Ave S                                                       ,Jacksonville        ,FL,32205,2,"Private nonprofit, 4-year or above  ",84,365,449,B ,0,0,0,0,0,1,0,0,0,0,0,0
1926,1.80E+08,Blackfeet Community College                                           ,Main Campus                                                           ,504 S. East Boundary Street                                               ,Browning            ,MT,5.94E+08,5,"Private nonprofit, 2-year           ",170,280,450,A ,0,0,0,0,0,0,1,0,0,0,0,0
1928,2.02E+08,Cleveland Institute of Music                                          ,Main Campus                                                           ,11021 EAST BLVD                                                           ,CLEVELAND           ,OH,4.41E+08,2,"Private nonprofit, 4-year or above  ",208,243,451,B ,0,0,0,0,2,0,0,0,0,0,1,0
1932,4.83E+08,DeVry University-Tennessee                                            ,Memphis Campus                                                        ,"6401 Poplar Ave, Ste 600                                                  ",Memphis             ,TN,38119,3,"Private for-profit, 4-year or above ",198,254,452,A ,0,0,0,0,0,0,0,0,0,0,0,0
1933,2.13E+08,Great Lakes Institute of Technology                                   ,Great Lakes Institute of Technology                                   ,5100 PEACH ST                                                             ,ERIE                ,PA,16509,6,"Private for-profit, 2-year          ",38,415,453,A ,0,0,0,0,0,0,0,0,0,0,0,0
1935,1.34E+08,Concorde Career Institute-Tampa                                       ,Concorde Career Institute                                             ,4202 W SPRUCE ST                                                          ,TAMPA               ,FL,33607,6,"Private for-profit, 2-year          ",91,363,454,A ,0,0,0,0,0,0,1,0,0,0,0,0
1937,3.74E+08,New England School of Communications                                  ,Husson University                                                     ,1 COLLEGE CIRCLE                                                          ,BANGOR              ,ME,4401,2,"Private nonprofit, 4-year or above  ",356,101,457,D ,0,0,2,0,0,0,38,1,0,0,14,20
1938,4.47E+08,ITT Technical Institute-Warrensville Heights                          ,Main Campus                                                           ,"4700 Richmond RD, STE 3000                                                ",Warrensville Heights,OH,44128,3,"Private for-profit, 4-year or above ",260,198,458,A ,0,0,0,0,0,0,0,0,0,0,0,0
1939,4.61E+08,Milan Institute of Cosmetology-El Paso                                ,Milan Institute of Cosmetology                                        ,1580 George Dieter Dr Ste 207                                             ,El Paso             ,TX,79925,9,"Private for-profit, less-than 2-year",23,435,458,A ,0,0,0,0,0,0,0,0,0,0,0,0
1940,1.71E+08,Everest College-Skokie                                                ,Main Campus                                                           ,"9811 Woods Drive, 2nd Floor                                               ",Skokie              ,IL,60077,9,"Private for-profit, less-than 2-year",64,395,459,A ,0,0,0,0,0,0,0,0,0,0,0,0
1941,1.40E+08,Herzing University-Atlanta                                            ,Main Campus                                                           ,"3393 PEACHTREE ROAD, NE                                                   ",ATLANTA             ,GA,30326,3,"Private for-profit, 4-year or above ",193,266,459,F ,0,0,0,4,19,4,10,21,0,2,10,3
1944,4.18E+08,Western Technology Center                                             ,WESTERN TECHNOLOGY CENTER                                             ,621 SOONER DR                                                             ,BURNS FLAT          ,OK,73624,7,"Public, less-than 2-year            ",205,254,459,A ,0,0,0,0,0,0,0,0,0,0,0,0
1945,4.75E+08,Rocky Mountain University of Health Professions                       ,Main Campus                                                           ,122 East 1700 South                                                       ,Provo               ,UT,8.46E+08,3,"Private for-profit, 4-year or above ",173,288,461,A ,0,0,0,0,0,0,1,0,0,0,0,0
1946,4.47E+08,Everest Institute-Gahanna                                             ,Everest Institute                                                     ,825 Tech Center Dr                                                        ,Gahanna             ,OH,43230,9,"Private for-profit, less-than 2-year",59,403,462,A ,0,0,0,0,0,0,0,0,0,0,0,0
1950,1.35E+08,ITT Technical Institute-Tampa                                         ,Main Campus                                                           ,4809 MEMORIAL HWY                                                         ,TAMPA               ,FL,33634,3,"Private for-profit, 4-year or above ",310,153,463,A ,0,0,0,0,0,0,0,0,0,0,0,0
1951,1.61E+08,Beal College                                                          ,Beal College                                                          ,99 FARM ROAD                                                              ,BANGOR              ,ME,4401,6,"Private for-profit, 2-year          ",157,307,464,A ,0,0,0,0,0,0,0,0,0,0,0,0
1952,1.30E+08,Lincoln Technical Institute-New Britain                               ,Main Campus                                                           ,200 JOHN DOWNEY DR                                                        ,NEW BRITAIN         ,CT,6051,9,"Private for-profit, less-than 2-year",192,273,465,A ,0,0,0,0,0,0,0,0,0,0,0,0
1953,4.83E+08,DeVry University-Minnesota                                            ,Edina Campus                                                          ,"7700 France Ave. S., Ste. 575                                             ",Edina               ,MN,55435,3,"Private for-profit, 4-year or above ",250,216,466,A ,0,0,0,0,0,0,0,0,0,0,0,0
1954,2.63E+08,Heritage College-Denver                                               ,Heritage College Denver                                               ,12 Lakeside Lane                                                          ,Denver              ,CO,80212,6,"Private for-profit, 2-year          ",103,363,466,A ,0,0,0,0,0,0,0,0,0,0,0,0
1955,4.50E+08,The Art Institute of Salt Lake City                                   ,The Art Institute of Salt Lake City                                   ,121 W Election Rd - Ste 100                                               ,Draper              ,UT,84020,3,"Private for-profit, 4-year or above ",257,209,466,A ,0,0,0,0,0,0,3,0,0,0,0,0
1956,4.82E+08,DeVry University-Indiana                                              ,Merrillville Center                                                   ,"1000 East 80th Place, Suite 222 Mall                                      ",Merrillville        ,IN,46410,3,"Private for-profit, 4-year or above ",225,242,467,A ,0,0,0,0,0,0,0,0,0,0,0,0
1957,4.32E+08,Platt College-Ontario                                                 ,Platt College - Ontario                                               ,3700 INLAND EMPIRE BLVD                                                   ,ONTARIO             ,CA,91764,3,"Private for-profit, 4-year or above ",124,343,467,A-,0,0,0,0,0,0,2,0,0,0,0,0
1968,2.45E+08,Cortiva Institute-Chicago                                             ,Chicago Campus                                                        ,17 N. State Street - Suite 500                                            ,CHICAGO             ,IL,60602,9,"Private for-profit, less-than 2-year",116,356,472,A ,0,0,0,0,0,0,0,0,0,0,0,0
1969,2.07E+08,ITT Technical Institute-Youngstown                                    ,Main Campus                                                           ,1030 N MERIDIAN RD                                                        ,YOUNGSTOWN          ,OH,44509,3,"Private for-profit, 4-year or above ",243,229,472,C+,0,0,1,0,0,0,0,0,0,0,0,0
1970,2.33E+08,Miller-Motte Technical College-Lynchburg                              ,Miller-Motte Technical College                                        ,1011 Creekside Lane                                                       ,Lynchburg           ,VA,2.45E+08,6,"Private for-profit, 2-year          ",88,384,472,A ,0,0,0,0,0,0,0,0,0,0,0,0
1971,1.55E+08,Donnelly College                                                      ,Donnelly College                                                      ,608 N 18TH ST                                                             ,KANSAS CITY         ,KS,66102,2,"Private nonprofit, 4-year or above  ",145,329,474,C+,0,0,0,0,5,0,0,3,0,0,0,0
1972,1.35E+08,International Academy of Design and Technology-Tampa                  ,Sanford-Brown College - Tampa                                         ,3725 W. Grace Street                                                      ,Tampa               ,FL,33607,3,"Private for-profit, 4-year or above ",238,236,474,B ,0,0,0,0,0,1,0,1,0,0,0,0
1974,2.07E+08,Oklahoma State University Center for Health Sciences                  ,Main Campus                                                           ,1111 W 17TH ST                                                            ,TULSA               ,OK,74107,1,"Public, 4-year or above             ",250,225,475,A ,0,0,0,0,0,0,0,0,0,0,0,0
1975,4.60E+08,Ecotech Institute                                                     ,Ecotech Institute                                                     ,1400 South Abilene Street                                                 ,Aurora              ,CO,80012,6,"Private for-profit, 2-year          ",444,32,476,A ,0,0,0,0,0,0,0,0,0,0,0,0
1976,3.69E+08,ITT Technical Institute-Albuquerque                                   ,Main Campus                                                           ,5100 MASTHEAD STREET NE                                                   ,ALBUQUERQUE         ,NM,87109,3,"Private for-profit, 4-year or above ",291,185,476,A ,0,0,0,0,0,0,0,0,0,0,0,0
1977,1.98E+08,Wood Tobe-Coburn School                                               ,Main Campus                                                           ,8 E 40TH ST                                                               ,NEW  YORK           ,NY,1.00E+08,6,"Private for-profit, 2-year          ",129,347,476,A ,0,0,0,0,0,0,0,0,0,0,0,0
1978,2.37E+08,Ben Franklin Career Center                                            ,Main Campus                                                           ,500 28TH ST                                                               ,DUNBAR              ,WV,25064,7,"Public, less-than 2-year            ",362,115,477,A ,0,0,0,0,0,0,0,0,0,0,0,0
